Date,Year,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI Level
9/26/2024,2024,Hyderabad,181.72,194.93,66.52,176.87,208.15,59,0.31,24.25,130.86,9.87,11.11,2.58,194.93,Moderate
9/26/2024,2024,Ahmedabad,192.58,47.2,50.36,150.13,38.37,2.89,3.11,144.08,48.23,8.14,49.01,3.74,311,Very Poor
9/26/2024,2024,Pune,147.01,132.67,99.03,71.92,185.14,60.88,2.76,69.04,77.73,6.55,31.73,4.61,276,Poor
9/26/2024,2024,Jaipur,384.62,456.63,100.92,188.84,95.24,94.62,1.49,107.45,46.41,7.9,14.03,1.36,456.63,Severe
9/26/2024,2024,Lucknow,159.18,343.76,133.43,181.86,131.8,30.96,4.61,21.46,118.55,6.16,7.12,0.62,461,Severe
9/27/2024,2024,Delhi,358.7,295.22,55.88,121.39,41.32,67.64,2.21,99.6,114.73,5.9,9.21,4.13,358.7,Very Poor
9/27/2024,2024,Mumbai,18.54,155.12,16.37,77.49,124.27,85.42,4.31,104.98,12.99,9.44,0.81,2.74,431,Severe
9/27/2024,2024,Chennai,279.17,383.6,97.13,159.27,87.8,60.92,1.99,7.87,130.42,6.88,17.6,3.58,383.6,Very Poor
9/27/2024,2024,Kolkata,251.05,340.82,70.87,60.28,61.23,29.87,4.7,37.5,108.69,7.96,18.32,4.05,470,Severe
9/27/2024,2024,Bengaluru,213.34,36.02,134.92,153.98,40.79,87.49,4.89,51.43,130.05,5.09,24.1,1.69,489,Severe
9/27/2024,2024,Hyderabad,369.71,385.25,102.23,124.98,230.05,35.27,2.11,113.37,57.83,2.24,9.06,1.63,385.25,Very Poor
9/27/2024,2024,Ahmedabad,143.84,72.38,120.86,85.56,173.65,48.83,1.61,112.35,22.99,9.31,40.64,3.99,161,Moderate
9/27/2024,2024,Pune,247.33,188.96,85.57,58.12,144.13,54.41,4.34,107.87,161.95,0.16,17.73,3.29,434,Severe
9/27/2024,2024,Jaipur,227.99,390.32,123.51,107.98,197.89,58.42,1.28,26.83,137.07,8.49,19.04,1.28,390.32,Very Poor
9/27/2024,2024,Lucknow,113.98,83.15,17.79,162.65,13.67,7.99,1.42,131.7,68.48,8.71,31.19,3.11,162.65,Moderate
9/28/2024,2024,Delhi,351.48,344.75,142.88,123.25,146.51,44.26,4.68,19.11,83.22,1,43.71,2.83,468,Severe
9/28/2024,2024,Mumbai,122.03,383.84,120.34,118.82,219.01,10.31,4.25,130.14,149.71,2.06,29.13,1.83,425,Severe
9/28/2024,2024,Chennai,240.22,303.2,57.79,108.3,10.53,56.65,1.94,37.67,119.5,1.21,34.02,0.77,303.2,Very Poor
9/28/2024,2024,Kolkata,82.18,225.58,116.27,154.17,107.29,94.24,3.27,71.75,156.2,2.12,44.85,3.31,327,Very Poor
9/28/2024,2024,Bengaluru,106.15,432.64,33.52,10.5,80.65,42.64,1.34,75.67,42.34,2.05,24.46,0.99,432.64,Severe
9/28/2024,2024,Hyderabad,146.99,193.66,57.52,118.5,44.31,73.64,0.2,26.79,107.71,9.79,31.11,2.65,193.66,Moderate
9/28/2024,2024,Ahmedabad,26.42,200.57,15.05,190.77,215.79,50.31,3.96,78.35,44.25,4.11,49.08,2.72,396,Very Poor
9/28/2024,2024,Pune,300.21,393.12,15.72,37.79,157.72,83.5,1.61,148.32,83.62,9.78,21.3,3.05,393.12,Very Poor
9/28/2024,2024,Jaipur,143.42,389.79,62.1,16.79,61.51,16.93,1.45,8.54,123.41,6.97,16.23,4.94,389.79,Very Poor
9/28/2024,2024,Lucknow,65.5,487.79,27.15,44.8,136.57,74.41,3.84,75.99,54.25,1.98,38.61,0.82,487.79,Severe
9/29/2024,2024,Delhi,134.21,162.57,13.16,20.61,137.76,43.1,4.78,136.22,63.65,1.53,41.71,1.31,478,Severe
9/29/2024,2024,Mumbai,275.48,56.82,27.64,155.42,189.48,90.05,0.89,16.53,113.94,4.44,46.54,3.23,275.48,Poor
9/29/2024,2024,Chennai,84.63,394.02,103.12,39.01,32.12,38.12,1.9,129.98,171.54,1.56,46.7,3.65,394.02,Very Poor
9/29/2024,2024,Kolkata,274.68,206.61,140.65,100.5,103.57,99.13,2.23,40.63,134.82,9.06,1.96,1.51,274.68,Poor
9/29/2024,2024,Bengaluru,262.09,377.98,33.21,138.95,228.34,33.77,3.34,9.73,16.11,1.19,28.94,2.41,377.98,Very Poor
9/29/2024,2024,Hyderabad,144.68,376.25,48.78,117.32,57.31,18.3,2.74,81.77,14.42,9.37,1.49,3.67,376.25,Very Poor
9/29/2024,2024,Ahmedabad,335.17,86.4,73.46,102.65,190.73,96.78,1.02,121.03,160.5,4.36,29.51,4.87,335.17,Very Poor
9/29/2024,2024,Pune,160.66,391.47,107.28,85.65,95.57,25.47,3.32,145.38,128.37,9.32,1.92,4.05,391.47,Very Poor
9/29/2024,2024,Jaipur,382.57,459.26,39.4,23.04,57.03,63.31,3.58,139.72,100.05,8.21,15.54,1.5,459.26,Severe
9/29/2024,2024,Lucknow,226.22,426.68,108.83,100.91,107.76,77.34,1.08,15.16,78.08,0.84,40.08,2.52,426.68,Severe
9/30/2024,2024,Delhi,145.82,87.6,81.62,84.09,86.36,92.39,0.5,121.38,16.6,3.54,25.16,4.9,145.82,Moderate
9/30/2024,2024,Mumbai,34.87,29.96,134.11,46.68,138.99,49.94,2.98,115.24,65.22,6.84,15.38,0.51,298,Poor
9/30/2024,2024,Chennai,186.65,477.82,39.45,50.97,48.57,75.53,0.89,60.91,69.1,5.34,27.04,4.85,477.82,Severe
9/30/2024,2024,Kolkata,97.99,125.68,119.5,161.23,133.44,67.31,2.65,23.5,162.68,5.41,2.04,3.72,265,Poor
9/30/2024,2024,Bengaluru,238.92,125.2,16.4,38.94,109.71,93.26,0.45,95.24,104.17,3.74,47.32,0.73,238.92,Poor
9/30/2024,2024,Hyderabad,322.34,312.1,59.7,183.11,15.46,10.8,2.72,112.63,62.07,3.17,35.92,3.36,322.34,Very Poor
9/30/2024,2024,Ahmedabad,341.97,337.46,47.12,137.05,224.18,85.57,3.07,11.77,151.47,0.67,31.05,1.96,341.97,Very Poor
9/30/2024,2024,Pune,377.29,374.17,10.22,23.1,184.65,68.71,1.46,59.78,162.75,7,2.93,3.67,377.29,Very Poor
9/30/2024,2024,Jaipur,90.13,33.88,137.88,147.69,235.32,83.33,3.88,107.95,179.62,1.62,11.24,4.82,388,Very Poor
9/30/2024,2024,Lucknow,381.33,440.73,30.84,104.31,105.21,93.18,1.41,43.67,46.13,2.26,43,2.99,440.73,Severe
10/1/2024,2024,Delhi,273.42,461.02,22.56,144.78,181.09,22.7,0.63,81.3,41.55,8.05,10.26,0.85,461.02,Severe
10/1/2024,2024,Mumbai,326.01,308.63,146.19,110.88,115.58,88.73,3.62,62.84,30.64,3.78,19.81,3.8,362,Very Poor
10/1/2024,2024,Chennai,249.59,363.54,102.76,19.9,193.79,73.49,2.7,146.7,86.46,9.86,32.65,3.7,363.54,Very Poor
10/1/2024,2024,Kolkata,186.77,213.52,88.29,154.59,56.5,54.43,2.38,61.34,5.34,8.03,23.6,0.08,238,Poor
10/1/2024,2024,Bengaluru,69.74,154.85,98.7,42.26,134.55,77.9,3.99,17.72,149.64,5.43,37.18,3.32,399,Very Poor
10/1/2024,2024,Hyderabad,198.96,444.35,70.25,92,72.59,62.44,1.52,83.09,18.66,5.03,30.83,3.82,444.35,Severe
10/1/2024,2024,Ahmedabad,71.04,408.69,33.7,39.76,143.07,45.47,1.27,26.64,91.47,7.73,33.68,3.4,408.69,Severe
10/1/2024,2024,Pune,11.25,33.79,117.66,179.63,121.35,48.96,0.13,88.2,42.51,9.99,39.38,2.93,179.63,Moderate
10/1/2024,2024,Jaipur,363.15,495.88,107.5,96.45,246.34,49.48,1.86,103.32,59.26,1.72,23.6,4.19,495.88,Severe
10/1/2024,2024,Lucknow,164.39,356.78,18.35,38.62,72.63,56.64,2.85,135.85,12.08,5.2,35.56,4.2,356.78,Very Poor
10/2/2024,2024,Delhi,226.02,328.72,14.11,56.83,69.03,29.76,2.63,46.31,123.27,8.69,20.83,2.71,328.72,Very Poor
10/2/2024,2024,Mumbai,117.52,355.59,106.76,22.13,78.83,31.37,4.43,23.64,160.74,5.23,10.04,1.64,443,Severe
10/2/2024,2024,Chennai,50.12,447.62,46,27.78,70.23,74.59,3.94,102.3,86.49,8.94,44.29,1.52,447.62,Severe
10/2/2024,2024,Kolkata,108.7,334.69,103.37,159.77,114.48,59.3,1.8,61.62,36.61,5.75,39.11,1.07,334.69,Very Poor
10/2/2024,2024,Bengaluru,287.56,367.27,19.77,52.22,128.9,95.53,1.84,105,163.06,9.49,47.09,4.18,367.27,Very Poor
10/2/2024,2024,Hyderabad,32.06,395.08,55.86,27.18,193.11,93.82,2.74,83.57,55.19,1.24,35.07,2.37,395.08,Very Poor
10/2/2024,2024,Ahmedabad,170.24,192.07,88.92,108.82,205.16,29.35,1.38,59.43,113.49,4.3,30.82,4.9,192.07,Moderate
10/2/2024,2024,Pune,241.69,263.72,131.93,105.04,63.3,2.93,2.28,29.62,179.04,5.52,32.61,3.37,263.72,Poor
10/2/2024,2024,Jaipur,128.44,49.5,115.64,129.21,156.18,96.15,3.69,114.02,163.37,8.82,44.31,2.17,369,Very Poor
10/2/2024,2024,Lucknow,300.69,361.85,68.11,168.97,142.42,49.82,4.73,14.03,63.84,3.76,16.46,3.92,473,Severe
10/3/2024,2024,Delhi,11.53,93.5,123.67,163.37,133.39,9.86,1.49,137.24,33.69,1.77,41.09,3.38,163.37,Moderate
10/3/2024,2024,Mumbai,133.46,418.96,77.26,156.14,75.08,29.76,0.7,19.93,102.85,5,31.57,3.52,418.96,Severe
10/3/2024,2024,Chennai,80.08,330.3,116.3,18.94,116.81,87.94,2.49,59.83,172.57,5.34,22.41,3.46,330.3,Very Poor
10/3/2024,2024,Kolkata,63.93,126.16,70.5,95.33,241.68,78.96,4.29,59.09,48.34,4.76,6.54,1.72,429,Severe
10/3/2024,2024,Bengaluru,397.62,303.06,67.92,18.97,99.9,36.15,0.57,133.37,58.56,1.45,32.64,1.41,397.62,Very Poor
10/3/2024,2024,Hyderabad,129.78,463.11,6.72,115.81,83.73,3.97,0.85,62.1,136.06,9.93,28.9,0.84,463.11,Severe
10/3/2024,2024,Ahmedabad,240.59,87.62,25.28,131.73,61.73,73.57,1.41,74.19,90.73,4.14,34.42,3.47,240.59,Poor
10/3/2024,2024,Pune,246.34,171.53,97.88,171.63,220.89,64.77,2.81,9.64,133.34,2.41,12.54,2.88,281,Poor
10/3/2024,2024,Jaipur,53.19,450.74,83.19,95.66,44.14,18.81,3.96,133.56,81.62,7.84,39.53,1.37,450.74,Severe
10/3/2024,2024,Lucknow,228.04,222.79,14.39,64.62,211.58,13.99,0.41,29.28,179.6,6.02,20.77,4.05,228.04,Poor
10/4/2024,2024,Delhi,69.77,477.87,19.74,138.21,81.7,56.12,3.43,122.72,51.48,3.63,24.1,2.95,477.87,Severe
10/4/2024,2024,Mumbai,155.4,444.97,34.62,41.55,68.36,8.14,1.93,92.52,21.44,6.35,23.23,0.37,444.97,Severe
10/4/2024,2024,Chennai,243.67,388.84,120.43,74.96,61.32,45.5,2.15,77.11,131.83,0.58,44.52,3.13,388.84,Very Poor
10/4/2024,2024,Kolkata,394.27,463.79,54.82,71.19,86.85,45.96,3.17,29.36,18.03,7.43,38.98,2.08,463.79,Severe
10/4/2024,2024,Bengaluru,266.95,34.07,24.22,126.71,107.2,99.67,2.91,102.83,38.6,2.37,1.4,2.25,291,Poor
10/4/2024,2024,Hyderabad,105.92,463.7,22.64,62.03,241.93,1.1,2.33,37.65,110.67,3.46,21.45,1.81,463.7,Severe
10/4/2024,2024,Ahmedabad,181.77,414.27,32.66,99.35,100.62,92.74,0.92,149.76,24.57,7.03,25.22,1.4,414.27,Severe
10/4/2024,2024,Pune,215.07,408.24,84.76,145.09,69.44,82.15,0.87,88.51,104.71,1.95,10.02,0.7,408.24,Severe
10/4/2024,2024,Jaipur,34.09,484.84,70.73,195.88,238.93,42,3.05,73.81,105.25,1.39,16.12,2.03,484.84,Severe
10/4/2024,2024,Lucknow,384.35,40.43,78.66,45.29,92.66,77.27,4.85,71.25,11.68,3.18,6.02,1.55,485,Severe
10/5/2024,2024,Delhi,311.18,439.38,54.97,145.69,133.69,12.98,4.56,21.57,166.49,6.62,30.94,1.17,456,Severe
10/5/2024,2024,Mumbai,95.94,440.95,96.63,118.54,70.27,10.81,3.84,141.99,162.81,6.38,4.52,4.13,440.95,Severe
10/5/2024,2024,Chennai,106.96,307.51,74.44,161.69,216.53,92.82,3.3,20.73,103.04,6.85,39.79,0.06,330,Very Poor
10/5/2024,2024,Kolkata,269.65,91.4,8.59,155.08,119.74,95.41,1.52,92.76,44.2,0.26,23.55,0.3,269.65,Poor
10/5/2024,2024,Bengaluru,260.77,29.77,85.41,52.54,149.35,86.68,1.03,134.73,97.52,8.72,26.9,3.48,260.77,Poor
10/5/2024,2024,Hyderabad,149.71,248.7,53.37,123.98,26.93,34.67,4.15,82.37,102.93,4.54,31.58,0.78,415,Severe
10/5/2024,2024,Ahmedabad,319.98,476.96,101.91,114.05,75.85,41.56,4.37,75.42,81.43,2.59,24.61,4.58,476.96,Severe
10/5/2024,2024,Pune,116.07,324.29,98.57,51.93,105.84,98.68,4.75,126.6,128.74,4.65,26.65,3.79,475,Severe
10/5/2024,2024,Jaipur,115.32,44.93,26.99,123.28,58.13,37.19,3.8,142.84,59.08,5.13,10,3.8,380,Very Poor
10/5/2024,2024,Lucknow,223.62,435.36,52.11,194.72,233.24,37.97,1.29,133.36,104.49,2.39,48.22,3.51,435.36,Severe
10/6/2024,2024,Delhi,126.26,186.46,47.95,91.21,121.63,31.68,3.58,68.88,108.42,1.28,3.02,2.33,358,Very Poor
10/6/2024,2024,Mumbai,375.89,250.15,60.77,119.7,60.71,1,3.06,22.4,58.71,6.15,35.23,4.05,375.89,Very Poor
10/6/2024,2024,Chennai,129.12,485.81,145.51,114.07,29.2,56.67,4.08,78.08,130.91,9.53,7.76,4.98,485.81,Severe
10/6/2024,2024,Kolkata,123.1,86.19,91.68,93.83,215.42,9.06,3.25,24.11,24.76,7.24,12.04,0.78,325,Very Poor
10/6/2024,2024,Bengaluru,212.83,53.34,54.84,45.62,12.81,96.68,2.34,5.82,91.8,6.88,29.58,0.85,234,Poor
10/6/2024,2024,Hyderabad,257.94,70.04,6.25,58.96,154.67,3.79,2.96,61.28,111,5.1,16.96,4.51,296,Poor
10/6/2024,2024,Ahmedabad,209.1,460.36,87.9,103.25,82.34,74.59,2.8,131.67,50.93,0.97,25.09,2.23,460.36,Severe
10/6/2024,2024,Pune,193.47,469.15,21.15,53.52,201.77,66,0.33,45.08,81.33,7.82,47.67,4.91,469.15,Severe
10/6/2024,2024,Jaipur,73.67,108.7,77.8,118.69,100.28,44.01,3.83,143.87,83.92,1.04,46.78,4.29,383,Very Poor
10/6/2024,2024,Lucknow,233.48,74.3,130.65,20.17,10.55,62.34,1.2,6.82,9.05,5.18,0.99,1.37,233.48,Poor
10/7/2024,2024,Delhi,319.54,102.52,19.16,142.27,186.19,30.22,0.84,49.89,162.43,8.97,42.76,4.6,319.54,Very Poor
10/7/2024,2024,Mumbai,341.04,46.43,6.09,129.09,65.95,66.5,0.53,79.12,26.79,5.96,17.62,1.54,341.04,Very Poor
10/7/2024,2024,Chennai,357.76,446.78,131.08,61.64,158.97,2.21,2.21,45.14,160.26,3.09,46.28,2.09,446.78,Severe
10/7/2024,2024,Kolkata,228.54,106.27,23.3,166.36,94.18,15.27,4.38,105.48,138.05,8.91,39.31,0.37,438,Severe
10/7/2024,2024,Bengaluru,47.95,460.62,131.15,154.29,198.78,98.45,3.97,67.77,63.22,7.32,18.7,4.39,460.62,Severe
10/7/2024,2024,Hyderabad,133.68,484.44,148.98,48.44,185.82,42.69,3.27,16.54,179.03,0.84,26.45,4.82,484.44,Severe
10/7/2024,2024,Ahmedabad,235.25,371.88,52.42,45.51,168.58,20.5,1.28,137.93,137.37,1.27,39.5,4.15,371.88,Very Poor
10/7/2024,2024,Pune,50.24,466.03,88.51,58.69,193.13,73.64,0.35,101.71,40.84,3.97,45.85,3.64,466.03,Severe
10/7/2024,2024,Jaipur,252.45,496.93,76.94,160.81,36.56,44.28,1.84,73.16,54.53,8.21,12.57,3.53,496.93,Severe
10/7/2024,2024,Lucknow,335.54,370.17,12.23,62.33,39.84,10.59,0.32,107.08,135.99,4.01,7.56,2.64,370.17,Very Poor
10/8/2024,2024,Delhi,55.46,381.07,120.27,130.94,57.92,20.04,4.19,89.51,63.78,2.24,19.28,3.17,419,Severe
10/8/2024,2024,Mumbai,92.35,344.92,110.4,40.89,203.75,28.93,0.91,38.16,49.57,3.89,34.62,1.84,344.92,Very Poor
10/8/2024,2024,Chennai,60.6,488.78,42.29,199.71,76.88,84.94,4.68,56.17,121.18,1.22,1.29,0.12,488.78,Severe
10/8/2024,2024,Kolkata,16.17,293.31,125.67,24.92,225.42,83.33,1.43,131.49,140.45,1.85,11.86,4.98,293.31,Poor
10/8/2024,2024,Bengaluru,299.03,429.51,46.58,47.19,87.86,82.52,2.95,101.29,134.33,9.75,16.79,1.63,429.51,Severe
10/8/2024,2024,Hyderabad,117.2,240.6,142.57,190,224.43,34.6,3.9,112.03,157.27,4.58,26.67,0.85,390,Very Poor
10/8/2024,2024,Ahmedabad,116.43,477.75,149.37,188.05,16.81,11.88,0.8,148.53,170.5,5.74,8.1,3.24,477.75,Severe
10/8/2024,2024,Pune,91.32,203.81,75.6,160.25,29.62,50.92,0.33,34.6,105.22,0.74,29.22,2.92,203.81,Poor
10/8/2024,2024,Jaipur,248.29,216.91,118.87,176.66,144.84,4.79,1.66,87.47,171.4,7.14,26.82,4.11,248.29,Poor
10/8/2024,2024,Lucknow,285.33,172.97,58.03,10.29,72.64,60.92,0.59,127.84,147.15,6.41,3.23,3.35,285.33,Poor
10/9/2024,2024,Delhi,63.83,432.17,6.95,172.99,99.53,41.78,4.58,16.11,93.33,4.46,3.76,3.62,458,Severe
10/9/2024,2024,Mumbai,138.17,44.13,105.87,111.97,11.36,93.61,2.72,116.96,106.12,2.69,35.38,4.48,272,Poor
10/9/2024,2024,Chennai,344.77,241.35,97.3,65.24,168.2,74.12,0.48,96.93,176.63,8.56,11.58,0.89,344.77,Very Poor
10/9/2024,2024,Kolkata,281.92,182.08,129.14,64.75,230.5,21.49,1.07,108.73,26.19,1.49,11.4,2.7,281.92,Poor
10/9/2024,2024,Bengaluru,268.42,344.37,87.59,124.28,179.27,9.71,0.11,131.55,102.21,4.83,25.71,2.75,344.37,Very Poor
10/9/2024,2024,Hyderabad,155.62,78.66,24.43,104.92,137.35,59.62,2.71,111.48,82.23,4.66,6.04,4.34,271,Poor
10/9/2024,2024,Ahmedabad,291.91,290.08,132.06,39.17,156.5,8.53,2.09,48.92,179.9,2.03,9.14,2.15,291.91,Poor
10/9/2024,2024,Pune,371.66,170.92,135.38,26.19,57.57,32,2.64,34.1,22.92,0.7,36.53,1.51,371.66,Very Poor
10/9/2024,2024,Jaipur,346.77,195.91,89.15,135.84,85.35,45.25,0.36,81.68,12.3,4.03,18.83,3.66,346.77,Very Poor
10/9/2024,2024,Lucknow,314.28,173.96,140,73.48,204.44,45.37,4.17,112.92,75.02,9.48,18.57,0.39,417,Severe
10/10/2024,2024,Delhi,177.18,455.03,110.19,120.5,146.73,1.39,3.94,95.15,15.43,3.74,5.09,2.25,455.03,Severe
10/10/2024,2024,Mumbai,126.93,318.89,70.05,125.82,200.01,79.81,3.92,111.31,165.35,7.7,17.53,4.69,392,Very Poor
10/10/2024,2024,Chennai,387.52,311.28,101.12,31.85,83.19,31.35,2.06,52.48,105.41,2.41,10.09,4.39,387.52,Very Poor
10/10/2024,2024,Kolkata,255.53,307.56,147.84,131.09,169.02,24.54,2.88,21.35,64.58,4.9,8.54,0.83,307.56,Very Poor
10/10/2024,2024,Bengaluru,351.86,395.81,62.08,125.72,48.25,23.99,0.78,61.59,37.84,8.54,39.8,1.1,395.81,Very Poor
10/10/2024,2024,Hyderabad,209.33,410.87,126.99,30.13,118.16,65.91,3.41,25.63,149.45,7.69,48.4,0.5,410.87,Severe
10/10/2024,2024,Ahmedabad,90.94,163.07,89.71,35,220.33,28.81,3,17.1,61.51,3.02,5.99,0.74,300,Poor
10/10/2024,2024,Pune,18.78,399.31,93.19,29.62,79.52,46.94,2.43,110.82,130.62,6.63,22.71,4.29,399.31,Very Poor
10/10/2024,2024,Jaipur,97.13,420.12,10.09,164.73,156.73,89.45,3.94,102.37,69.47,7.69,2.11,4.65,420.12,Severe
10/10/2024,2024,Lucknow,186.45,173.26,12.73,162.18,11.4,82.83,2.99,6.21,166.74,7.74,43.52,4.22,299,Poor
10/11/2024,2024,Delhi,21.48,170.28,47.29,63.49,235.13,24.33,3.53,23.21,162.14,5.7,26.02,1,353,Very Poor
10/11/2024,2024,Mumbai,354.91,339.8,112.26,55.84,161.1,97.34,0.68,19.35,174.93,1.68,9.12,1.98,354.91,Very Poor
10/11/2024,2024,Chennai,62.74,69.09,15.43,102.44,229.17,81.57,4.11,107.31,126.26,6.28,13.08,4.09,411,Severe
10/11/2024,2024,Kolkata,314.09,132.52,127.2,99.71,185.63,80.53,2.38,124.33,8.12,4.55,37.28,4.32,314.09,Very Poor
10/11/2024,2024,Bengaluru,186.04,396.52,6.33,59.61,99.69,57.56,1.46,79.22,88.01,6.44,34.72,1.73,396.52,Very Poor
10/11/2024,2024,Hyderabad,273.58,141.12,41.3,158.05,21.49,71.1,4.83,90.96,61.27,9.65,46.48,4.63,483,Severe
10/11/2024,2024,Ahmedabad,268.88,284.32,110.56,143.39,124.27,72.63,4,131.55,51.69,2.05,35.92,0.22,400,Very Poor
10/11/2024,2024,Pune,270.7,399.93,72.16,58,231.33,98.39,1.35,83.47,25.48,9.97,42.09,3.07,399.93,Very Poor
10/11/2024,2024,Jaipur,137.79,414.47,128.76,158.22,139.35,4.35,1.45,148.23,135.42,5.62,8.41,0.8,414.47,Severe
10/11/2024,2024,Lucknow,368.68,454.63,98.52,60.73,205.22,43.28,1.93,106.39,155.94,0.39,10.48,1.42,454.63,Severe
10/12/2024,2024,Delhi,19.19,252.32,30.51,103.59,49.48,23.5,0.14,50.06,24.49,1.85,4.69,0.75,252.32,Poor
10/12/2024,2024,Mumbai,155.47,408.58,77.47,130.34,138.88,85.5,4.01,56.03,43.06,2.13,16.33,4.28,408.58,Severe
10/12/2024,2024,Chennai,114.14,498.62,107.99,87.23,49.72,28.46,4.41,18.52,150.47,5.99,1.25,4.37,498.62,Severe
10/12/2024,2024,Kolkata,184.58,187.32,38.69,182.93,152.75,63.36,0.49,95.8,156.93,7.82,41.96,4.35,187.32,Moderate
10/12/2024,2024,Bengaluru,213.06,306.49,59.19,113.56,184.63,89.92,4.42,101.39,153.34,2.56,5.45,4.68,442,Severe
10/12/2024,2024,Hyderabad,359.14,388.94,61.95,85.02,203.38,84.88,1.66,51.97,12.54,0.81,18.53,0.39,388.94,Very Poor
10/12/2024,2024,Ahmedabad,261.77,138.98,25.82,152.77,203.14,19.42,2.53,106.49,141.81,7.03,32.48,0.09,261.77,Poor
10/12/2024,2024,Pune,56.9,163.07,107.59,181.08,34.93,94.1,2.91,17.96,5.48,6.42,18.43,0.81,291,Poor
10/12/2024,2024,Jaipur,109.48,20.61,144.64,11.71,47.85,28.61,0.85,90.55,167.89,9.8,8.21,3.95,109.48,Moderate
10/12/2024,2024,Lucknow,143.07,361,36.6,27.99,209.98,5.85,1.76,18.91,156.18,5.21,19.46,2.25,361,Very Poor
10/13/2024,2024,Delhi,87.53,108.21,20.02,26.15,87.47,13.56,2.03,137.86,127.77,3.41,23.82,0.56,203,Poor
10/13/2024,2024,Mumbai,357.98,458.87,117.83,140.29,39.54,55.14,1.49,142.91,159.15,6.31,45.38,3.4,458.87,Severe
10/13/2024,2024,Chennai,34.85,370.59,48.3,113.73,174.97,81.66,3.01,94.26,122.56,3.02,34.37,4.56,370.59,Very Poor
10/13/2024,2024,Kolkata,110.22,117.77,29.26,149.27,105.79,25.29,4.2,77.83,38.22,2.15,43.09,2.27,420,Severe
10/13/2024,2024,Bengaluru,97.53,156.21,109.85,86.79,172.13,65.28,1.05,38.93,34.35,3.03,14.01,3.21,156.21,Moderate
10/13/2024,2024,Hyderabad,309.22,275.67,39.42,182.33,106.73,38.83,1.3,88.58,77.05,9.34,27.02,3.01,309.22,Very Poor
10/13/2024,2024,Ahmedabad,221.61,115.38,117.28,120.06,183.55,87.91,0.13,71.95,24.68,8.06,24.2,3.72,221.61,Poor
10/13/2024,2024,Pune,390.93,360.42,85.49,58.69,16.4,47.01,2.6,12.31,102.8,4.02,3.98,1.51,390.93,Very Poor
10/13/2024,2024,Jaipur,389.56,487.77,88.08,57.85,101.32,32.64,1.77,109.09,61.18,8.17,14.42,1.71,487.77,Severe
10/13/2024,2024,Lucknow,307.92,205.44,131.86,86.73,146.02,92.19,3.24,43.57,126.4,3.46,36.63,3.58,324,Very Poor
10/14/2024,2024,Delhi,259.81,263.54,108.14,45.24,123.14,74.14,3.74,92.54,111.17,0.59,1.3,1.93,374,Very Poor
10/14/2024,2024,Mumbai,383.54,394.74,75.25,47.3,123.9,8.41,1.03,73.74,137,0.17,10.31,2.48,394.74,Very Poor
10/14/2024,2024,Chennai,240.81,487.81,120.68,30.14,48.68,18.02,1.65,49.35,12.71,4.01,20.98,2.77,487.81,Severe
10/14/2024,2024,Kolkata,113.95,185.61,129.48,35.04,82.33,14.21,1.41,70.21,77.25,9.12,48.8,2.42,185.61,Moderate
10/14/2024,2024,Bengaluru,292.46,242.89,130.26,52.29,120.17,41.49,1.58,106.39,100.35,8.04,32.26,4.95,292.46,Poor
10/14/2024,2024,Hyderabad,274.1,259.43,101.15,176.23,134.92,45.58,4.78,132,101.91,9.51,25.95,2.54,478,Severe
10/14/2024,2024,Ahmedabad,126.3,107.33,9.64,85.68,114.81,57.22,2.02,22.72,60.94,3.59,35.32,2.02,202,Poor
10/14/2024,2024,Pune,111.8,76.8,75.68,159.72,187.41,16.48,4.19,68.08,12.56,7.5,23.42,4.42,419,Severe
10/14/2024,2024,Jaipur,51.41,498.9,51.01,61.35,154.32,27.32,4.91,121.09,157.36,3.21,41.89,0.32,498.9,Severe
10/14/2024,2024,Lucknow,166.45,179.72,25.12,192.55,213.84,28.34,0.68,102.07,68.26,0.19,27.31,2.64,192.55,Moderate
10/15/2024,2024,Delhi,256.46,394.89,40.86,55,16.22,40.13,2.04,79.53,66.53,4.29,11.37,0.69,394.89,Very Poor
10/15/2024,2024,Mumbai,10.99,412.1,22.52,187.75,235.12,72.38,2.87,126.25,88.88,5.93,22.13,3.4,412.1,Severe
10/15/2024,2024,Chennai,287.19,321.33,75.66,109.45,99.55,66.31,1.43,129.71,40.9,1.87,14.89,4.63,321.33,Very Poor
10/15/2024,2024,Kolkata,222.77,60.98,86.21,94.56,222.07,4.46,4.25,87.77,115.53,3.55,27.79,4.26,425,Severe
10/15/2024,2024,Bengaluru,52,338.24,118.97,152.48,42.5,6,1.09,32.25,175.15,0.14,14.14,0.35,338.24,Very Poor
10/15/2024,2024,Hyderabad,134.34,48.11,90.31,86.14,241.12,46.07,0.77,73.97,45.93,1.15,39.59,1.32,134.34,Moderate
10/15/2024,2024,Ahmedabad,223.63,230.23,36.48,50.4,43.3,3.23,4.23,108.29,30.88,9.12,14.55,0.76,423,Severe
10/15/2024,2024,Pune,302.3,481.8,147.33,19.65,87.57,62.44,0.39,87.5,174.79,0.7,33.88,3.97,481.8,Severe
